productID,price_per_one
20704,6.95
35638A,5.95
22488,1.45
21749,1.85
21975,0.42
21390,1.06
22131,1.65
85194L,0.72
20979,1.06
21035,2.75
21684,0.64
21947,1.06
22480,1.06
22482,1.06
22754,0.72
22755,0.72
22757,1.06
22819,0.36
22908,0.72
22292,1.25
84970L,0.79
35961,0.72
21209,1.45
21208,1.45
22832,9.95
22026,0.36
22814,0.36
22334,1.45
22332,1.45
22743,2.55
22653,1.65
21987,0.53
21989,0.72
22437,0.72
22992,1.65
22895,2.55
84987,1.25
84691,0.72
84796B,10.95
22892,1.06
22588,0.0
22991,1.65
BANK CHARGES,134.76
BANK CHARGES,149.16
M,320.69
S,5.74
S,11.08
S,5.79
S,6.7
S,8.74
S,9.74
S,9.99
S,20.98
S,7.69
S,5.44
S,7.0
S,10.0
S,19.5
S,20.55
S,29.99
S,12.94
S,92.0
S,107.99
S,55.0
S,128.56
S,39.5
S,37.49
S,31.98
S,2.8
S,4.59
S,95.0
BANK CHARGES,109.84
AMAZONFEE,5575.28
AMAZONFEE,5258.77
90147,10.4
DOT,144.15
21865,4.13
21867,2.46
21955,15.79
22366,15.79
22641,4.96
22660,15.79
22993,2.5
22995,0.83
22997,0.83
22998,0.83
23002,0.83
84796A,8.29
22992,3.75
22233,3.29
22994,0.83
85049H,2.46
85059,7.46
22605,12.46
22615,0.83
90133,4.98
22999,0.83
22829,20.79
22868,4.13
47585A,9.96
48187,15.79
48194,15.79
22967,5.79
21794,13.29
21905,1.63
DOT,198.77
84660C,7.46
22093,2.46
90057,3.39
22053,0.82
22380,1.85
22664,1.85
17012B,0.85
90209C,1.75
90209B,1.75
21621,0.0
22268,0.72
22267,1.06
82486,8.15
21873,1.06
20828,2.1
85065,12.75
85064,4.65
84876B,1.25
46776B,4.95
22980,1.45
22815,0.36
22270,3.39
16235,0.16
22416,1.25
S,21.9
22216,0.85
21414,2.1
82095,7.65
20700,9.96
20780,10.79
77101A,2.46
84631,7.46
84637,4.96
84638,5.83
84661C,4.96
84858C,11.63
84877B,3.29
85036A,8.29
DOT,140.19
21725,1.63
21881,1.63
22084,5.79
22114,8.29
22263,1.63
22349,7.46
22452,5.79
22480,2.46
22607,16.63
22771,2.5
22805,2.5
48111,15.79
48116,15.79
84663A,5.79
85034A,8.29
15044A,5.79
20694,7.46
DOT,172.99
35637C,5.95
84509c,7.46
84510c,2.46
DOT,136.38
21708,9.96
DOT,100.17
DOT,134.04
21207,1.45
21159,3.29
DOT,124.79
DOT,137.33
21613,5.79
DOT,161.04
21211,3.75
22730,8.29
84466,1.25
90214A,1.25
21884,1.63
22210,3.29
22217,2.46
48129,15.79
84687,11.63
90206A,4.98
DOT,170.54
21668,3.33
21671,3.33
21672,3.33
21707,9.96
22232,3.29
22774,2.5
M,30.19
62096A,0.0
90200C,0.0
90100,2.55
21087,0.65
22702,0.85
20679,4.6
21219,2.46
21285,4.13
21673,3.33
21833,3.29
22393,4.96
22395,4.96
22772,2.5
22783,39.13
22980,3.29
48184,15.79
84509B,7.46
DOT,189.91
16052,0.83
20617,4.13
20931,7.46
10135,1.06
84356,5.95
84819,3.39
84809B,2.1
21166,1.85
21418,2.55
84858C,5.95
DOT,79.67
DOT,137.96
22183,3.0
72140E,0.85
10080,0.85
22886,1.95
22888,1.95
22879,1.95
22445,5.79
22853,6.63
22991,3.75
DOT,147.49
10133,1.63
21675,1.63
22024,0.0
22559,0.0
M,48.0
M,764.12
22470,0.0
22365,0.0
22363,0.0
22300,0.0
22064,0.0
20685,0.0
22383,0.0
85099F,0.0
21899,0.0
22699,0.0
22698,0.0
22689,0.0
22649,0.0
72134,0.42
17001,0.29
71050,0.35
17014A,0.42
21211,2.92
21523,15.79
21609,5.79
20686,6.63
84563A,11.63
84898F,4.13
85130C,3.29
90016B,8.32
90028,8.32
90030B,5.82
DOT,265.19
35916A,1.63
47566,4.96
48138,15.79
21375,10.79
21377,3.29
21379,2.46
21813,9.96
22230,1.63
22524,2.46
22525,2.46
22773,2.5
22948,6.63
48188,15.79
84661A,4.96
84968A,24.96
85172,12.46
90000A,6.23
90011B,2.9
90016A,8.32
90032,6.23
90124A,9.98
90135,4.98
90157,4.98
90176A,7.48
90176C,8.32
90177A,2.9
90177C,2.9
90178A,11.65
90187A,3.32
90192,4.98
90211B,5.82
15058B,24.96
21088,0.83
21238,1.67
22283,15.79
22580,11.63
84306,8.29
90001A,4.15
90118,2.46
DOT,172.62
20738,0.0
